"pop","author","genus","species","class","referenced","Ocean","num_individuals","gene_diversity","allelic_richness","global_fst","Ne","long","lat","hupopdens25km","hupopdens50km","hupopdens100km","hupopdens200km","impacts25km","impacts50km","impacts100km","impacts200km"
"Berry_2","Berry","Lethrinus","Nebulosus","Actinopteryggi","coordinates from raw data","Indian",17,0.697757889971756,4.95245633823105,-0.00287994192578944,5.4,9061914.06545196,-3257951.71229665,0.0248801294891607,2.42416251387072,0.161077226069768,0.561584595534315,2.81211961151752,3.11599993674831,2.46321466290539,2.24038524967575
"Berry_3","Berry","Lethrinus","Nebulosus","Actinopteryggi","coordinates from raw data","Indian",248,0.724964245290443,5.10730612677685,-0.0113908362241502,501.6,9004742.22532532,-3310811.87788934,0.0272396976749102,2.91936749043052,0.479922793528945,0.126729998507106,3.32744859111173,3.10280118163129,2.65283983546312,2.38609178994729
"Berry_4","Berry","Lethrinus","Nebulosus","Actinopteryggi","coordinates from raw data","Indian",76,0.723339730327366,5.0971507216019,-0.0138824139783056,NA,8951347.14859968,-3600350.80597402,0.00393232197577968,0.00390688911174731,0.0355177383840144,0.139627834482318,1.60302091952228,1.99379250953769,2.00902857566788,1.98107388099927
"Berry_5","Berry","Lethrinus","Nebulosus","Actinopteryggi","coordinates from raw data","Indian",9,0.634301579428068,4.80892283098165,0.0593156903776859,3.6,8938605.50004849,-3917410.96451154,1.413297358595,0.395471247558104,0.115709540898688,0.168812957445344,1.82153955702862,2.1740790761012,2.44636545718158,2.16242796269299
"Bonin_BP","Bonin","Amphiprion","Melanopus","Actinopteryggi","coordinates from paper","Pacific",23,0.537776470354311,3.484305550385,-0.0319660979240246,271.4,11903335.6753526,-3519319.2055564,71.8846946894426,34.0270225924951,8.06997063841024,3.30817604199201,2.79509688280127,1.90058088002889,1.60041351754656,1.77213622514959
"Bonin_CB","Bonin","Amphiprion","Melanopus","Actinopteryggi","coordinates from paper","Pacific",12,0.513275836881209,3.36731592965379,-0.00563904700358964,NA,11904232.5581018,-3524444.77738299,77.4138884835143,36.008880079246,8.94053637743952,3.27861281878167,2.86634571073417,1.8973804866306,1.58867074422457,1.7507284444687
"Bonin_CRI","Bonin","Amphiprion","Melanopus","Actinopteryggi","coordinates from paper","Pacific",37,0.518891713598688,3.34609657025149,0.0125085075410915,NA,11896972.2626795,-3504836.61514611,36.8703546834052,16.355657888147,7.76817189036882,3.31487381465283,2.24006692025286,1.73624501556259,1.56194145113532,1.80032171336848
"Bonin_EGG","Bonin","Amphiprion","Melanopus","Actinopteryggi","coordinates from paper","Pacific",82,0.526706702542023,3.39913978960661,0.00532927749405543,225.1,11913652.5471841,-3526120.41287677,62.4833180536459,31.6855437080644,11.2445495578256,3.43992528733827,3.05423493159854,2.13317469034916,1.79716978943755,1.83584579043236
"Bonin_HPI","Bonin","Amphiprion","Melanopus","Actinopteryggi","coordinates from paper","Pacific",8,0.484730113636364,3.35625737898465,0.0296229066794734,NA,11903882.7146944,-3527279.02422138,75.2904819060668,34.7431576465969,9.83653428516411,3.24667386455851,2.86409871176421,1.87530120922104,1.56331994209232,1.73023680656054
"Bonin_HTR","Bonin","Amphiprion","Melanopus","Actinopteryggi","coordinates from paper","Pacific",8,0.444371167027417,3.07924461901735,0.105445501660516,3.1,11900705.8968617,-3519776.74856758,59.2808538995475,33.2642562180801,7.78355526157427,3.25574789082292,2.63822925575934,1.82989098544856,1.53840683970654,1.74266369767581
"Bonin_HWI","Bonin","Amphiprion","Melanopus","Actinopteryggi","coordinates from paper","Pacific",9,0.486282091750842,3.32865704556881,0.0312119749641608,NA,11903774.3002962,-3526070.08693534,75.7947914256899,35.071790875382,9.45546212545292,3.25563659093883,2.85074073471024,1.87968899840526,1.5682711725474,1.73607706794333
"Bonin_MB","Bonin","Amphiprion","Melanopus","Actinopteryggi","coordinates from paper","Pacific",153,0.530692438584557,3.38469369723302,0.000670868676371783,150.4,11900830.9479421,-3525103.37250264,61.2776196562542,32.5984659964339,8.50935807323781,3.2128100443147,2.67927031998654,1.81385254813508,1.50955506527857,1.71174497054338
"Bonin_MI","Bonin","Amphiprion","Melanopus","Actinopteryggi","coordinates from paper","Pacific",42,0.51931889519157,3.41684683210365,0.0132538220636407,160.3,11900179.1211564,-3521716.40586373,57.7815090462543,32.6780998275699,7.78691515992646,3.23054427911543,2.61487720608925,1.80983236553302,1.51498776182557,1.72524230017175
"Bonin_MWR","Bonin","Amphiprion","Melanopus","Actinopteryggi","coordinates from paper","Pacific",10,0.485592031425365,3.34655027400595,0.0389144809295059,51.7,11905277.9094414,-3514238.62887839,80.9561853138778,26.8902603371501,8.34589200001685,3.38642048392247,2.81923140341536,1.97564416032167,1.6745820873806,1.82375368815139
"Bonin_NKI","Bonin","Amphiprion","Melanopus","Actinopteryggi","coordinates from paper","Pacific",15,0.515626674912389,3.28269679344549,-0.00173641496592358,214.2,11899136.2140686,-3509061.76338015,44.5578257753634,22.6816179724306,7.84967724394333,3.31350499783982,2.43512316743882,1.80349267075211,1.57233587707156,1.79531936393548
"Bonin_WB","Bonin","Amphiprion","Melanopus","Actinopteryggi","coordinates from paper","Pacific",27,0.517589077817034,3.33287266366342,0.00973771728658002,18.6,11905078.8211828,-3522637.12251054,81.840481601456,36.5164519207598,8.5934744403809,3.30991211156094,2.90059656614087,1.92544936765544,1.61958485098298,1.76967848582971
"Bradbury2_BBA","Bradbury","Salmo","Salar","Actinopteryggi","coordinates georeferenced in QGIS","Atlantic",68,0.820573817762399,5.72276604146963,0.0630350688237288,41.2,-4235699.28934956,6558317.79068542,2.26315229937119,2.71418392739602,20.8644665113874,11.5505085569112,0.861465028661906,1.18998028920438,2.51580606203938,3.12055529171049
"Bradbury2_BDN","Bradbury","Salmo","Salar","Actinopteryggi","coordinates georeferenced in QGIS","Atlantic",76,0.85730379482058,6.32476790558177,0.021591528405055,126.6,-4366751.87550862,6633462.78395167,0.941563404593497,2.17021151070514,1.9888910190994,4.48922939642752,0.518819390421551,0.652383937571995,1.00153506681412,1.68308626763418
"Bradbury2_BSB","Bradbury","Salmo","Salar","Actinopteryggi","coordinates georeferenced in QGIS","Atlantic",78,0.852078960377947,6.3454682212115,0.0277513594085714,49,-4201498.84385287,6529062.41223356,1.09820621520694,2.40099851969609,24.5767156316485,14.3982685705806,1.28477386428025,2.42970774529693,3.1592148619084,3.49547814814371
"Bradbury2_CCR","Bradbury","Salmo","Salar","Actinopteryggi","coordinates georeferenced in QGIS","Atlantic",80,0.868427083333333,6.5027566491209,0.0094948035611786,1097.3,-4582262.66832163,6627303.48085472,0.256236024134866,1.02374539060134,2.02762227144901,3.14841781360189,1.70063250989604,1.68922856249143,1.92964200989654,2.58496798606541
"Bradbury2_CMB","Bradbury","Salmo","Salar","Actinopteryggi","coordinates georeferenced in QGIS","Atlantic",77,0.851515490241792,6.31457576769307,0.0285394586689814,306.9,-4454433.89270906,6606674.15485908,0.667556552440704,0.822897069693826,2.71098091696171,2.39745046797644,2.99546945453442,2.28760595908554,1.92434184912426,2.00354102556102
"Bradbury2_CNR","Bradbury","Salmo","Salar","Actinopteryggi","coordinates georeferenced in QGIS","Atlantic",99,0.825194015458226,5.98563384793376,0.0599324966071082,NA,-4440782.98245557,6615356.14829219,1.31142104409103,1.39750735458875,2.48483957222723,2.60503071277569,2.31581948815392,1.85879738283702,1.61378223966824,1.87259528083739
"Bradbury2_DHB","Bradbury","Salmo","Salar","Actinopteryggi","coordinates georeferenced in QGIS","Atlantic",78,0.859823580977427,6.36787786893599,0.0191495569425973,36.9,-4456846.60586293,6614064.0016769,0.392405747974816,0.63545117698475,2.47896867135231,2.531652804895,2.35940651583074,2.0197440794233,1.77280750730508,1.92035231601846
"Bradbury2_FBS","Bradbury","Salmo","Salar","Actinopteryggi","coordinates georeferenced in QGIS","Atlantic",74,0.830796016188039,5.83412366642683,0.0518705195131691,51.3,-4371228.8776521,6620209.4263423,1.79766044310665,3.33738738289378,2.24785399512084,4.19719012101027,1.16935086011329,0.958067604050509,1.28077302025117,1.79944900440988
"Bradbury2_GAR","Bradbury","Salmo","Salar","Actinopteryggi","coordinates georeferenced in QGIS","Atlantic",100,0.837322237526783,5.90975448605672,0.0461685635404553,70.3,-4368169.0685226,6582421.27339236,10.394924106213,8.45070451608008,4.29941034788777,4.57705418412599,1.4440720874646,1.76351281393105,2.21958758700027,2.21363243868901
"Bradbury2_GBB","Bradbury","Salmo","Salar","Actinopteryggi","coordinates georeferenced in QGIS","Atlantic",100,0.841926666666667,5.90444537809371,0.0409268663490705,100.7,-4394461.57069355,6569753.769025,9.48999761410569,12.267506818108,5.37955648399839,2.7583662788704,1.80111552089661,2.29423648481176,2.64176371593776,2.38365606466266
"Bradbury2_GBI","Bradbury","Salmo","Salar","Actinopteryggi","coordinates georeferenced in QGIS","Atlantic",75,0.86012215134053,6.4234343241387,0.0185491873090915,799.4,-4639686.81832058,6620000.26754305,11.8927788415555,4.96826429974611,3.21597527823236,6.61751855624079,2.19867880160879,2.27518878018614,2.81007007614927,2.89598727412313
"Bradbury2_GNR","Bradbury","Salmo","Salar","Actinopteryggi","coordinates georeferenced in QGIS","Atlantic",77,0.867577444200821,6.52522347152056,0.0102213463499511,463.1,-4638685.46351488,6620000.26754305,9.9082359430082,4.9305627468698,3.17848671952096,6.63143280314247,2.19629347352644,2.25864105942662,2.79818024797091,2.89201416098795
"Bradbury2_GRR","Bradbury","Salmo","Salar","Actinopteryggi","coordinates georeferenced in QGIS","Atlantic",82,0.869314083002768,6.53856915430168,0.00825933440719284,10087.9,-4503305.52650536,6615530.1317617,2.48107152061197,1.65978893977673,0.580334836153039,2.95574028260199,2.14459567765152,2.0780493428623,1.96421137812189,2.04951218898909
"Bradbury2_IAM","Bradbury","Salmo","Salar","Actinopteryggi","coordinates georeferenced in QGIS","Atlantic",75,0.86674573059546,6.45209535409669,0.010967750009947,426.6,-4650327.35641018,6616971.89653232,16.9481086539902,5.99347868004843,2.88230528964164,7.01021913734942,2.61150767163362,2.5866114352056,2.96127456929254,2.94486934930592
"Bradbury2_LHR","Bradbury","Salmo","Salar","Actinopteryggi","coordinates georeferenced in QGIS","Atlantic",56,0.842218203113339,6.13842650459717,0.0363939234641214,386.5,-4361172.90999788,6608435.13147356,2.13342282020607,4.68951258416849,2.76906261604434,5.31319867432347,1.46030141975913,1.07365469606822,1.56734308184149,1.92420743287628
"Bradbury2_LPR","Bradbury","Salmo","Salar","Actinopteryggi","coordinates georeferenced in QGIS","Atlantic",70,0.861227838258817,6.42792130849071,0.016501124521393,293.4,-4605044.12092584,6618846.04193505,0.822954851519655,1.25717184061535,2.50246033084682,4.27233292596852,2.2717177516941,2.12098156440182,2.36454335929241,2.75579521923776
"Bradbury2_LSR","Bradbury","Salmo","Salar","Actinopteryggi","coordinates georeferenced in QGIS","Atlantic",75,0.834127407407407,6.09598215823314,0.0482170455597122,748.8,-4236700.64415525,6559947.28184032,2.35393803991031,2.73070728070562,20.6745958902691,11.4221287685387,0.818017477206156,1.18787811173698,2.47220868675314,3.1027593972015
"Bradbury2_NHR","Bradbury","Salmo","Salar","Actinopteryggi","coordinates georeferenced in QGIS","Atlantic",57,0.825207756232687,5.86489973031614,0.0563949642157883,304.1,-4239692.96039391,6545467.72614813,2.4805500643478,2.83582379233277,12.7337706609954,12.0194558689015,1.3727172563999,1.69167443314679,2.74109938964551,3.19139458870186
"Bradbury2_NPR","Bradbury","Salmo","Salar","Actinopteryggi","coordinates georeferenced in QGIS","Atlantic",104,0.788820376767216,5.40754391359999,0.101483594241234,2440.3,-4262494.36124739,6585626.06943374,6.08626749829256,3.63732505866398,10.0993163842893,9.44765413930114,2.0591099712005,1.70185322475678,1.68126673614943,2.73943170077662
"Bradbury2_NWT","Bradbury","Salmo","Salar","Actinopteryggi","coordinates georeferenced in QGIS","Atlantic",88,0.859662333574276,6.25948706300476,0.020047762856404,180.9,-4202449.57899043,6524251.69722735,1.31767588286171,2.13140544968166,19.4519116182283,14.8022567616021,1.73209888103518,2.60761968538785,3.21651486001272,3.52468481065633
"Bradbury2_OBB","Bradbury","Salmo","Salar","Actinopteryggi","coordinates georeferenced in QGIS","Atlantic",69,0.840918478230587,6.0511758105114,0.0399001820458715,66.7,-4396747.41928976,6603818.71178888,5.8207009549871,4.9956783833801,3.33745958723863,3.0919639141543,2.02779333343797,1.73864192748451,1.68901492455461,1.96978077803386
"Bradbury2_RBB","Bradbury","Salmo","Salar","Actinopteryggi","coordinates georeferenced in QGIS","Atlantic",75,0.845896296296296,6.07656161972249,0.0347881284210683,60,-4626590.35901147,6620912.36347053,4.19888255566987,4.33817924646905,3.06221300030121,5.932448878331,2.07168142450444,2.0713155247182,2.6372121010737,2.83912992335326
"Bradbury2_RKR","Bradbury","Salmo","Salar","Actinopteryggi","coordinates georeferenced in QGIS","Atlantic",100,0.838541695745332,6.14671770202708,0.0447755366303634,NA,-4241594.90375004,6541590.51953992,2.66096174194232,3.02355197141393,10.2508700178542,12.1706992226098,1.56950068842396,1.89139069028329,2.80104917515327,3.20753331813824
"Bradbury2_SBM","Bradbury","Salmo","Salar","Actinopteryggi","coordinates georeferenced in QGIS","Atlantic",76,0.82041782086796,5.81633578673007,0.0639430614510967,229.1,-4432017.50095133,6617928.51763434,1.90771371247305,1.98559592379448,2.81726923949622,2.60361756815562,2.03058446878553,1.72099903890485,1.48181462390924,1.82921691246954
"Bradbury2_SLR","Bradbury","Salmo","Salar","Actinopteryggi","coordinates georeferenced in QGIS","Atlantic",158,0.847869936787345,6.24417892680764,0.035890208201678,124.4,-4244026.14591017,6537756.36216093,2.75758863916206,3.27768970579811,8.57264037738215,12.1417194327194,1.80437038122905,2.11523891021861,2.85856290555281,3.22091371558919
"Bradbury2_STN","Bradbury","Salmo","Salar","Actinopteryggi","coordinates georeferenced in QGIS","Atlantic",51,0.821671500903067,5.54131670320783,0.0584643087082146,9,-4203788.24055666,6520763.29172374,1.4906056158465,1.88104334033749,13.5981206798094,15.0489161100612,2.08173610084832,2.74269556465749,3.25288598042468,3.5431615433819
"Bradbury2_STS","Bradbury","Salmo","Salar","Actinopteryggi","coordinates georeferenced in QGIS","Atlantic",75,0.788106666666667,5.69077050367505,0.10072911529723,82.5,-4220584.35106205,6514786.13664108,3.38478836626243,1.84995022417664,4.7661897540386,14.5493877088842,2.92864556238791,2.9506333753474,3.29832780046578,3.50388944541971
"Bradbury2_SWB","Bradbury","Salmo","Salar","Actinopteryggi","coordinates georeferenced in QGIS","Atlantic",71,0.75466676247964,4.60159599595234,0.138553807577961,36.5,-4388012.2149702,6608948.67294237,5.16410208040189,4.73547177028138,3.1310963419429,3.54501783384045,1.68992652277362,1.4606776751236,1.53582684762986,1.9101912773571
"Bradbury2_WBR","Bradbury","Salmo","Salar","Actinopteryggi","coordinates georeferenced in QGIS","Atlantic",66,0.859800397491676,6.42128286483556,0.0176653292199938,NA,-4527693.71991511,6616080.38943448,7.45158803341306,1.6581115840358,0.476152286209486,2.89080327554341,2.45775264344763,2.13218971207396,2.00858329182272,2.21608610832013
"Cardenosa_Baja","Cardenosa","Alopias","Pelagicus","Chondrichthyes","georeferenced in QGIS","Pacific",37,0.696302558953378,5.34271929052296,0.0722342185418587,24.7,-8375631.21279398,3294508.18665145,8.10116367340087,10.8039525132307,49.4920198736884,36.5118353581115,3.45091081900556,3.30107169172309,3.07455303165378,2.40293624352927
"Cardenosa_Colombia","Cardenosa","Alopias","Pelagicus","Chondrichthyes","georeferenced in QGIS","Pacific",94,0.750771384202372,5.55665996146872,0.0180751280690817,NA,-6193095.6246081,572961.176321878,NA,NA,60.6374760299432,130.336185124483,3.28229030849758,3.22188094459098,3.0919135107214,2.41060680052619
"Cardenosa_Ecuador","Cardenosa","Alopias","Pelagicus","Chondrichthyes","georeferenced in QGIS","Pacific",31,0.719550127658742,5.53424229262028,0.0488655760778303,NA,-6932939.13234542,524311.850085321,NA,NA,NA,NA,1.73569093640014,1.78008857807771,1.84947231081496,2.1599574786342
"Cardenosa_Hawaii","Cardenosa","Alopias","Pelagicus","Chondrichthyes","georeferenced in QGIS","Pacific",76,0.733352579189176,5.39282158821124,0.0396184718590038,NA,-12457090.3233327,3081001.10255032,NA,NA,NA,160.61227888751,2.35145257165912,2.39752843264059,2.43024274114449,2.3145835407735
"Cardenosa_SouthCalifornia","Cardenosa","Alopias","Pelagicus","Chondrichthyes","georeferenced in QGIS","Pacific",17,0.713215103310174,5.34060932581467,0.0390206091113021,11.1,-9362083.96665474,4839123.5022908,NA,0.0372155636313098,10.6495597582335,744.817505836045,2.29023383205013,2.44352975673433,2.80558945695687,2.38370503128493
"Cardenosa_Taiwan","Cardenosa","Alopias","Pelagicus","Chondrichthyes","georeferenced in QGIS","Pacific",71,0.733941887965247,5.37392768566861,0.0390602435397611,344.7,9705903.47576554,3681400.37949025,55.2034007708232,33.5855424576911,76.1492674223059,742.255123894008,5.46795847439685,5.12369155858096,5.10195523330965,4.01143573285743
"Catarino_AUS","Catarino","Centroscymnus","Coelolepsis","Chondrichthyes","coordinates in supp data file","Multiple",39,0.798403096988972,5.41679694520911,0.0124384288687345,2136.5,11376257.9078644,-6016601.51472835,NA,NA,0.758920543791181,3.47772920371274,3.26586771579767,3.26617047498966,2.82456349178497,2.29820236839794
